timestamp,type,gameId,summonerName,item,itemImg
2.9076666666666666,ITEM_PURCHASED,2677225,JDG Kanavi,Botas,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
2.9126666666666665,ITEM_PURCHASED,2677225,JDG Kanavi,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
2.93275,ITEM_PURCHASED,2677225,JDG MISSING,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
3.689033333333333,ITEM_PURCHASED,2677225,BLG Bin,Manto Anula-Magia,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1033_base_t1_magicmantle.png
3.7168,ITEM_PURCHASED,2677225,BLG Bin,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
3.7195666666666667,ITEM_PURCHASED,2677225,BLG Bin,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
3.722366666666667,ITEM_PURCHASED,2677225,BLG Bin,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
3.7352,ITEM_PURCHASED,2677225,BLG Bin,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
3.879766666666667,ITEM_PURCHASED,2677225,JDG 369,Cristal de Safira,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1027_base_t1_saphirecrystal.png
3.9248166666666666,ITEM_PURCHASED,2677225,JDG 369,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
3.9505166666666667,ITEM_PURCHASED,2677225,JDG 369,Poção com Refil,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
4.140783333333333,ITEM_PURCHASED,2677225,JDG Ruler,Espada Longa,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1036_class_t1_longsword.png
4.155783333333333,ITEM_PURCHASED,2677225,JDG Ruler,Botas,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
4.2108,ITEM_PURCHASED,2677225,JDG Ruler,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
4.525483333333334,ITEM_PURCHASED,2677225,BLG Elk,Picareta,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1037_class_t1_pickaxe.png
4.5549,ITEM_PURCHASED,2677225,BLG Elk,Sentinela de Controle,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2055_class_t1_controlward.png
4.677716666666667,ITEM_PURCHASED,2677225,BLG ON,Botas,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
4.7856,ITEM_PURCHASED,2677225,BLG ON,Botas,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
4.791783333333333,ITEM_PURCHASED,2677225,BLG ON,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
4.8094833333333336,ITEM_PURCHASED,2677225,BLG ON,Cristal de Rubi,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1028_base_t1_rubycrystal.png
4.825066666666666,ITEM_PURCHASED,2677225,JDG MISSING,Botas,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1001_class_t1_bootsofspeed.png
4.828383333333333,ITEM_PURCHASED,2677225,BLG ON,Sentinela Invisível,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3340_class_t1_wardingtotem.png
4.831133333333334,ITEM_PURCHASED,2677225,JDG MISSING,Poção de Vida,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2003_class_t1_healthpotion.png
5.001416666666667,ITEM_PURCHASED,2677225,BLG Yagao,Tomo Amplificador,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
5.004,ITEM_PURCHASED,2677225,BLG Yagao,Tomo Amplificador,https://raw.communitydragon.org/latest/game/assets/items/icons2d/1052_mage_t2_amptome.png
5.019583333333333,ITEM_PURCHASED,2677225,BLG Yagao,Poção com Refil,https://raw.communitydragon.org/latest/game/assets/items/icons2d/2031_class_t1_refillablepotion.png
5.024033333333334,ITEM_PURCHASED,2677225,BLG Yagao,Lente do Oráculo,https://raw.communitydragon.org/latest/game/assets/items/icons2d/3364_class_t1_oracleslens.png
